Index,Body_Part,Occupational_Group,Impairment_Code,Variant
2795,ARM-AMPUT,210,16.01.01.XX,E
2796,ARM-AMPUT,211,16.01.01.XX,G
2797,ARM-AMPUT,212,16.01.01.XX,F
2798,ARM-AMPUT,213,16.01.01.XX,E
2799,ARM-AMPUT,214,16.01.01.XX,G
2800,ARM-AMPUT,220,16.01.01.XX,H
2801,ARM-AMPUT,221,16.01.01.XX,G
2802,ARM-AMPUT,230,16.01.01.XX,G
2803,ARM-AMPUT,240,16.01.01.XX,E
2804,ARM-AMPUT,250,16.01.01.XX,F
2805,ARM-AMPUT,251,16.01.01.XX,F
2806,ARM-AMPUT,290,16.01.01.XX,G
2807,ARM-AMPUT,310,16.01.01.XX,F
2808,ARM-AMPUT,311,16.01.01.XX,G
2809,ARM-AMPUT,320,16.01.01.XX,H
2810,ARM-AMPUT,321,16.01.01.XX,G
2811,ARM-AMPUT,322,16.01.01.XX,G
2812,ARM-AMPUT,330,16.01.01.XX,G
2813,ARM-AMPUT,331,16.01.01.XX,F
2814,ARM-AMPUT,332,16.01.01.XX,F
2815,ARM-AMPUT,340,16.01.01.XX,F
2816,ARM-AMPUT,341,16.01.01.XX,F
2817,ARM-AMPUT,350,16.01.01.XX,G
2818,ARM-AMPUT,351,16.01.01.XX,G
2819,ARM-AMPUT,360,16.01.01.XX,G
2820,ARM-AMPUT,370,16.01.01.XX,H
2821,ARM-AMPUT,380,16.01.01.XX,H
2822,ARM-AMPUT,390,16.01.01.XX,G
2823,ARM-AMPUT,420,16.01.01.XX,H
2824,ARM-AMPUT,430,16.01.01.XX,H
2825,ARM-AMPUT,460,16.01.01.XX,G
2826,ARM-AMPUT,470,16.01.01.XX,H
2827,ARM-AMPUT,480,16.01.01.XX,G
2828,ARM-AMPUT,481,16.01.01.XX,H
2829,ARM-AMPUT,482,16.01.01.XX,J
2830,ARM-AMPUT,490,16.01.01.XX,I
2831,ARM-AMPUT,491,16.01.01.XX,G
2832,ARM-AMPUT,492,16.01.01.XX,H
2833,ARM-AMPUT,493,16.01.01.XX,H
2834,ARM-AMPUT,560,16.01.01.XX,H
2835,ARM-AMPUT,590,16.01.01.XX,J
2836,BRACHIAL PLEX,110,16.01.02.01,E
2837,BRACHIAL PLEX,111,16.01.02.01,G
2838,BRACHIAL PLEX,112,16.01.02.01,H
2839,BRACHIAL PLEX,120,16.01.02.01,H
2840,BRACHIAL PLEX,210,16.01.02.01,E
2841,BRACHIAL PLEX,211,16.01.02.01,G
2842,BRACHIAL PLEX,212,16.01.02.01,F
2843,BRACHIAL PLEX,213,16.01.02.01,E
2844,BRACHIAL PLEX,214,16.01.02.01,G
2845,BRACHIAL PLEX,220,16.01.02.01,H
2846,BRACHIAL PLEX,221,16.01.02.01,G
2847,BRACHIAL PLEX,230,16.01.02.01,G
2848,BRACHIAL PLEX,240,16.01.02.01,E
2849,BRACHIAL PLEX,250,16.01.02.01,F
2850,BRACHIAL PLEX,251,16.01.02.01,F
2851,BRACHIAL PLEX,290,16.01.02.01,G
2852,BRACHIAL PLEX,310,16.01.02.01,F
2853,BRACHIAL PLEX,311,16.01.02.01,G
2854,BRACHIAL PLEX,320,16.01.02.01,H
2855,BRACHIAL PLEX,321,16.01.02.01,G
2856,BRACHIAL PLEX,322,16.01.02.01,G
2857,BRACHIAL PLEX,330,16.01.02.01,G
2858,BRACHIAL PLEX,331,16.01.02.01,F
2859,BRACHIAL PLEX,332,16.01.02.01,F
2860,BRACHIAL PLEX,340,16.01.02.01,F
2861,BRACHIAL PLEX,341,16.01.02.01,F
2862,BRACHIAL PLEX,350,16.01.02.01,G
2863,BRACHIAL PLEX,351,16.01.02.01,G
2864,BRACHIAL PLEX,360,16.01.02.01,G
2865,BRACHIAL PLEX,370,16.01.02.01,H
2866,BRACHIAL PLEX,380,16.01.02.01,H
2867,BRACHIAL PLEX,390,16.01.02.01,G
2868,BRACHIAL PLEX,420,16.01.02.01,H
2869,BRACHIAL PLEX,430,16.01.02.01,H
2870,BRACHIAL PLEX,460,16.01.02.01,G
2871,BRACHIAL PLEX,470,16.01.02.01,H
2872,BRACHIAL PLEX,480,16.01.02.01,G
2873,BRACHIAL PLEX,481,16.01.02.01,H
2874,BRACHIAL PLEX,482,16.01.02.01,J
2875,BRACHIAL PLEX,490,16.01.02.01,I
2876,BRACHIAL PLEX,491,16.01.02.01,G
2877,BRACHIAL PLEX,492,16.01.02.01,H
2878,BRACHIAL PLEX,493,16.01.02.01,H
2879,BRACHIAL PLEX,560,16.01.02.01,H
2880,BRACHIAL PLEX,590,16.01.02.01,J
2881,CARPAL TUNNEL,110,16.01.02.02,D
2882,CARPAL TUNNEL,111,16.01.02.02,G
2883,CARPAL TUNNEL,112,16.01.02.02,H
2884,CARPAL TUNNEL,120,16.01.02.02,H
2885,CARPAL TUNNEL,210,16.01.02.02,D
2886,CARPAL TUNNEL,211,16.01.02.02,G
2887,CARPAL TUNNEL,212,16.01.02.02,F
2888,CARPAL TUNNEL,213,16.01.02.02,E
2889,CARPAL TUNNEL,214,16.01.02.02,G
2890,CARPAL TUNNEL,220,16.01.02.02,H
2891,CARPAL TUNNEL,221,16.01.02.02,G
2892,CARPAL TUNNEL,230,16.01.02.02,F
2893,CARPAL TUNNEL,240,16.01.02.02,E
2894,CARPAL TUNNEL,250,16.01.02.02,F
2895,CARPAL TUNNEL,251,16.01.02.02,E
2896,CARPAL TUNNEL,290,16.01.02.02,H
2897,CARPAL TUNNEL,310,16.01.02.02,F
2898,CARPAL TUNNEL,311,16.01.02.02,G
2899,CARPAL TUNNEL,320,16.01.02.02,I
2900,CARPAL TUNNEL,321,16.01.02.02,H
2901,CARPAL TUNNEL,322,16.01.02.02,G
2902,CARPAL TUNNEL,330,16.01.02.02,F
2903,CARPAL TUNNEL,331,16.01.02.02,F
2904,CARPAL TUNNEL,332,16.01.02.02,E
2905,CARPAL TUNNEL,340,16.01.02.02,F
2906,CARPAL TUNNEL,341,16.01.02.02,F
2907,CARPAL TUNNEL,350,16.01.02.02,F
2908,CARPAL TUNNEL,351,16.01.02.02,G
2909,CARPAL TUNNEL,360,16.01.02.02,F
2910,CARPAL TUNNEL,370,16.01.02.02,J
2911,CARPAL TUNNEL,380,16.01.02.02,J
2912,CARPAL TUNNEL,390,16.01.02.02,G
2913,CARPAL TUNNEL,420,16.01.02.02,I
2914,CARPAL TUNNEL,430,16.01.02.02,H
2915,CARPAL TUNNEL,460,16.01.02.02,G
2916,CARPAL TUNNEL,470,16.01.02.02,J
2917,CARPAL TUNNEL,480,16.01.02.02,G
2918,CARPAL TUNNEL,481,16.01.02.02,J
2919,CARPAL TUNNEL,482,16.01.02.02,J
2920,CARPAL TUNNEL,490,16.01.02.02,H
2921,CARPAL TUNNEL,491,16.01.02.02,G
2922,CARPAL TUNNEL,492,16.01.02.02,H
2923,CARPAL TUNNEL,493,16.01.02.02,H
2924,CARPAL TUNNEL,560,16.01.02.02,H
2925,CARPAL TUNNEL,590,16.01.02.02,J
2926,ENTRAP-OTHER,110,16.01.02.03,E
2927,ENTRAP-OTHER,111,16.01.02.03,G
2928,ENTRAP-OTHER,112,16.01.02.03,H
2929,ENTRAP-OTHER,120,16.01.02.03,H
2930,ENTRAP-OTHER,210,16.01.02.03,E
2931,ENTRAP-OTHER,211,16.01.02.03,G
2932,ENTRAP-OTHER,212,16.01.02.03,F
2933,ENTRAP-OTHER,213,16.01.02.03,E
2934,ENTRAP-OTHER,214,16.01.02.03,G
2935,ENTRAP-OTHER,220,16.01.02.03,H
2936,ENTRAP-OTHER,221,16.01.02.03,G
2937,ENTRAP-OTHER,230,16.01.02.03,G
2938,ENTRAP-OTHER,240,16.01.02.03,E
2939,ENTRAP-OTHER,250,16.01.02.03,F
2940,ENTRAP-OTHER,251,16.01.02.03,F
2941,ENTRAP-OTHER,290,16.01.02.03,G
2942,ENTRAP-OTHER,310,16.01.02.03,F
2943,ENTRAP-OTHER,311,16.01.02.03,G
2944,ENTRAP-OTHER,320,16.01.02.03,H
2945,ENTRAP-OTHER,321,16.01.02.03,G
2946,ENTRAP-OTHER,322,16.01.02.03,G
2947,ENTRAP-OTHER,330,16.01.02.03,G
2948,ENTRAP-OTHER,331,16.01.02.03,F
2949,ENTRAP-OTHER,332,16.01.02.03,F
2950,ENTRAP-OTHER,340,16.01.02.03,F
2951,ENTRAP-OTHER,341,16.01.02.03,F
2952,ENTRAP-OTHER,350,16.01.02.03,G
2953,ENTRAP-OTHER,351,16.01.02.03,G
2954,ENTRAP-OTHER,360,16.01.02.03,G
2955,ENTRAP-OTHER,370,16.01.02.03,H
2956,ENTRAP-OTHER,380,16.01.02.03,H
2957,ENTRAP-OTHER,390,16.01.02.03,G
2958,ENTRAP-OTHER,420,16.01.02.03,H
2959,ENTRAP-OTHER,430,16.01.02.03,H
2960,ENTRAP-OTHER,460,16.01.02.03,G
2961,ENTRAP-OTHER,470,16.01.02.03,H
2962,ENTRAP-OTHER,480,16.01.02.03,G
2963,ENTRAP-OTHER,481,16.01.02.03,H
2964,ENTRAP-OTHER,482,16.01.02.03,J
2965,ENTRAP-OTHER,490,16.01.02.03,I
2966,ENTRAP-OTHER,491,16.01.02.03,G
2967,ENTRAP-OTHER,492,16.01.02.03,H
2968,ENTRAP-OTHER,493,16.01.02.03,H
2969,ENTRAP-OTHER,560,16.01.02.03,H
2970,ENTRAP-OTHER,590,16.01.02.03,J
2971,CRPS I,110,16.01.02.04,E
2972,CRPS I,111,16.01.02.04,G
2973,CRPS I,112,16.01.02.04,H
2974,CRPS I,120,16.01.02.04,H
2975,CRPS I,210,16.01.02.04,E
2976,CRPS I,211,16.01.02.04,G
2977,CRPS I,212,16.01.02.04,F
2978,CRPS I,213,16.01.02.04,E
2979,CRPS I,214,16.01.02.04,G
2980,CRPS I,220,16.01.02.04,H
2981,CRPS I,221,16.01.02.04,G
2982,CRPS I,230,16.01.02.04,G
2983,CRPS I,240,16.01.02.04,E
2984,CRPS I,250,16.01.02.04,F
2985,CRPS I,251,16.01.02.04,F
2986,CRPS I,290,16.01.02.04,G
2987,CRPS I,310,16.01.02.04,F
2988,CRPS I,311,16.01.02.04,G
2989,CRPS I,320,16.01.02.04,H
2990,CRPS I,321,16.01.02.04,G
2991,CRPS I,322,16.01.02.04,G
2992,CRPS I,330,16.01.02.04,G
2993,CRPS I,331,16.01.02.04,F
2994,CRPS I,332,16.01.02.04,F
2995,CRPS I,340,16.01.02.04,F
2996,CRPS I,341,16.01.02.04,F
2997,CRPS I,350,16.01.02.04,G
2998,CRPS I,351,16.01.02.04,G
2999,CRPS I,360,16.01.02.04,G
3000,CRPS I,370,16.01.02.04,H
3001,CRPS I,380,16.01.02.04,H
3002,CRPS I,390,16.01.02.04,G
3003,CRPS I,420,16.01.02.04,H
3004,CRPS I,430,16.01.02.04,H
3005,CRPS I,460,16.01.02.04,G
3006,CRPS I,470,16.01.02.04,H
3007,CRPS I,480,16.01.02.04,G
3008,CRPS I,481,16.01.02.04,H
3009,CRPS I,482,16.01.02.04,J
3010,CRPS I,490,16.01.02.04,I
3011,CRPS I,491,16.01.02.04,G
3012,CRPS I,492,16.01.02.04,H
3013,CRPS I,493,16.01.02.04,H
3014,CRPS I,560,16.01.02.04,H
3015,CRPS I,590,16.01.02.04,J
3016,CRPS II,110,16.01.02.05,E
3017,CRPS II,111,16.01.02.05,G
3018,CRPS II,112,16.01.02.05,H
3019,CRPS II,120,16.01.02.05,H
3020,CRPS II,210,16.01.02.05,E
3021,CRPS II,211,16.01.02.05,G
3022,CRPS II,212,16.01.02.05,F
3023,CRPS II,213,16.01.02.05,E
3024,CRPS II,214,16.01.02.05,G
3025,CRPS II,220,16.01.02.05,H
3026,CRPS II,221,16.01.02.05,G
3027,CRPS II,230,16.01.02.05,G
3028,CRPS II,240,16.01.02.05,E
3029,CRPS II,250,16.01.02.05,F
3030,CRPS II,251,16.01.02.05,F
3031,CRPS II,290,16.01.02.05,G
3032,CRPS II,310,16.01.02.05,F
3033,CRPS II,311,16.01.02.05,G
3034,CRPS II,320,16.01.02.05,H
3035,CRPS II,321,16.01.02.05,G
3036,CRPS II,322,16.01.02.05,G
3037,CRPS II,330,16.01.02.05,G
3038,CRPS II,331,16.01.02.05,F
3039,CRPS II,332,16.01.02.05,F
3040,CRPS II,340,16.01.02.05,F
3041,CRPS II,341,16.01.02.05,F
3042,CRPS II,350,16.01.02.05,G
3043,CRPS II,351,16.01.02.05,G
3044,CRPS II,360,16.01.02.05,G
3045,CRPS II,370,16.01.02.05,H
3046,CRPS II,380,16.01.02.05,H
3047,CRPS II,390,16.01.02.05,G
3048,CRPS II,420,16.01.02.05,H
3049,CRPS II,430,16.01.02.05,H
3050,CRPS II,460,16.01.02.05,G
3051,CRPS II,470,16.01.02.05,H
3052,CRPS II,480,16.01.02.05,G
3053,CRPS II,481,16.01.02.05,H
3054,CRPS II,482,16.01.02.05,J
3055,CRPS II,490,16.01.02.05,I
3056,CRPS II,491,16.01.02.05,G
3057,CRPS II,492,16.01.02.05,H
3058,CRPS II,493,16.01.02.05,H
3059,CRPS II,560,16.01.02.05,H
3060,CRPS II,590,16.01.02.05,J
3061,PERIPH VASC,110,16.01.03.00,E
3062,PERIPH VASC,111,16.01.03.00,G
3063,PERIPH VASC,112,16.01.03.00,H
3064,PERIPH VASC,120,16.01.03.00,H
3065,PERIPH VASC,210,16.01.03.00,E
3066,PERIPH VASC,211,16.01.03.00,G
3067,PERIPH VASC,212,16.01.03.00,F
3068,PERIPH VASC,213,16.01.03.00,E
3069,PERIPH VASC,214,16.01.03.00,G
3070,PERIPH VASC,220,16.01.03.00,H
3071,PERIPH VASC,221,16.01.03.00,G
3072,PERIPH VASC,230,16.01.03.00,G
3073,PERIPH VASC,240,16.01.03.00,E
3074,PERIPH VASC,250,16.01.03.00,F
3075,PERIPH VASC,251,16.01.03.00,F
3076,PERIPH VASC,290,16.01.03.00,G
3077,PERIPH VASC,310,16.01.03.00,F
3078,PERIPH VASC,311,16.01.03.00,G
3079,PERIPH VASC,320,16.01.03.00,H
3080,PERIPH VASC,321,16.01.03.00,G
3081,PERIPH VASC,322,16.01.03.00,G
3082,PERIPH VASC,330,16.01.03.00,G
3083,PERIPH VASC,331,16.01.03.00,F
3084,PERIPH VASC,332,16.01.03.00,F
3085,PERIPH VASC,340,16.01.03.00,F
3086,PERIPH VASC,341,16.01.03.00,F
3087,PERIPH VASC,350,16.01.03.00,G
3088,PERIPH VASC,351,16.01.03.00,G
3089,PERIPH VASC,360,16.01.03.00,G
3090,PERIPH VASC,370,16.01.03.00,H
3091,PERIPH VASC,380,16.01.03.00,H
3092,PERIPH VASC,390,16.01.03.00,G
3093,PERIPH VASC,420,16.01.03.00,H
3094,PERIPH VASC,430,16.01.03.00,H
3095,PERIPH VASC,460,16.01.03.00,G
3096,PERIPH VASC,470,16.01.03.00,H
3097,PERIPH VASC,480,16.01.03.00,G
3098,PERIPH VASC,481,16.01.03.00,H
3099,PERIPH VASC,482,16.01.03.00,J
3100,PERIPH VASC,490,16.01.03.00,I
3101,PERIPH VASC,491,16.01.03.00,G
3102,PERIPH VASC,492,16.01.03.00,H
3103,PERIPH VASC,493,16.01.03.00,H
3104,PERIPH VASC,560,16.01.03.00,H
3105,PERIPH VASC,590,16.01.03.00,J
3106,ARM-GRIP/PINCH,110,16.01.04.00,D
3107,ARM-GRIP/PINCH,111,16.01.04.00,E
3108,ARM-GRIP/PINCH,112,16.01.04.00,E
3109,ARM-GRIP/PINCH,120,16.01.04.00,F
3110,ARM-GRIP/PINCH,210,16.01.04.00,C
3111,ARM-GRIP/PINCH,211,16.01.04.00,E
3112,ARM-GRIP/PINCH,212,16.01.04.00,E
3113,ARM-GRIP/PINCH,213,16.01.04.00,E
3114,ARM-GRIP/PINCH,214,16.01.04.00,F
3115,ARM-GRIP/PINCH,220,16.01.04.00,F
3116,ARM-GRIP/PINCH,221,16.01.04.00,F
3117,ARM-GRIP/PINCH,230,16.01.04.00,G
3118,ARM-GRIP/PINCH,240,16.01.04.00,D
3119,ARM-GRIP/PINCH,250,16.01.04.00,F
3120,ARM-GRIP/PINCH,251,16.01.04.00,F
3121,ARM-GRIP/PINCH,290,16.01.04.00,F
3122,ARM-GRIP/PINCH,310,16.01.04.00,F
3123,ARM-GRIP/PINCH,311,16.01.04.00,F
3124,ARM-GRIP/PINCH,320,16.01.04.00,H
3125,ARM-GRIP/PINCH,321,16.01.04.00,G
3126,ARM-GRIP/PINCH,322,16.01.04.00,G
3127,ARM-GRIP/PINCH,330,16.01.04.00,G
3128,ARM-GRIP/PINCH,331,16.01.04.00,F
3129,ARM-GRIP/PINCH,332,16.01.04.00,F
3130,ARM-GRIP/PINCH,340,16.01.04.00,F
3131,ARM-GRIP/PINCH,341,16.01.04.00,F
3132,ARM-GRIP/PINCH,350,16.01.04.00,G
3133,ARM-GRIP/PINCH,351,16.01.04.00,G
3134,ARM-GRIP/PINCH,360,16.01.04.00,G
3135,ARM-GRIP/PINCH,370,16.01.04.00,H
3136,ARM-GRIP/PINCH,380,16.01.04.00,H
3137,ARM-GRIP/PINCH,390,16.01.04.00,G
3138,ARM-GRIP/PINCH,420,16.01.04.00,H
3139,ARM-GRIP/PINCH,430,16.01.04.00,H
3140,ARM-GRIP/PINCH,460,16.01.04.00,G
3141,ARM-GRIP/PINCH,470,16.01.04.00,H
3142,ARM-GRIP/PINCH,480,16.01.04.00,G
3143,ARM-GRIP/PINCH,481,16.01.04.00,H
3144,ARM-GRIP/PINCH,482,16.01.04.00,J
3145,ARM-GRIP/PINCH,490,16.01.04.00,I
3146,ARM-GRIP/PINCH,491,16.01.04.00,G
3147,ARM-GRIP/PINCH,492,16.01.04.00,H
3148,ARM-GRIP/PINCH,493,16.01.04.00,H
3149,ARM-GRIP/PINCH,560,16.01.04.00,H
3150,ARM-GRIP/PINCH,590,16.01.04.00,J
3151,ARM-OTHER,110,16.01.05.00,E
3152,ARM-OTHER,111,16.01.05.00,G
3153,ARM-OTHER,112,16.01.05.00,H
3154,ARM-OTHER,120,16.01.05.00,H
3155,ARM-OTHER,210,16.01.05.00,E
3156,ARM-OTHER,211,16.01.05.00,G
3157,ARM-OTHER,212,16.01.05.00,F
3158,ARM-OTHER,213,16.01.05.00,E
3159,ARM-OTHER,214,16.01.05.00,G
3160,ARM-OTHER,220,16.01.05.00,H
3161,ARM-OTHER,221,16.01.05.00,G
3162,ARM-OTHER,230,16.01.05.00,G
3163,ARM-OTHER,240,16.01.05.00,E
3164,ARM-OTHER,250,16.01.05.00,F
3165,ARM-OTHER,251,16.01.05.00,F
3166,ARM-OTHER,290,16.01.05.00,G
3167,ARM-OTHER,310,16.01.05.00,F
3168,ARM-OTHER,311,16.01.05.00,G
3169,ARM-OTHER,320,16.01.05.00,H
3170,ARM-OTHER,321,16.01.05.00,G
3171,ARM-OTHER,322,16.01.05.00,G
3172,ARM-OTHER,330,16.01.05.00,G
3173,ARM-OTHER,331,16.01.05.00,F
3174,ARM-OTHER,332,16.01.05.00,F
3175,ARM-OTHER,340,16.01.05.00,F
3176,ARM-OTHER,341,16.01.05.00,F
3177,ARM-OTHER,350,16.01.05.00,G
3178,ARM-OTHER,351,16.01.05.00,G
3179,ARM-OTHER,360,16.01.05.00,G
3180,ARM-OTHER,370,16.01.05.00,H
3181,ARM-OTHER,380,16.01.05.00,H
3182,ARM-OTHER,390,16.01.05.00,G
3183,ARM-OTHER,420,16.01.05.00,H
3184,ARM-OTHER,430,16.01.05.00,H
3185,ARM-OTHER,460,16.01.05.00,G
3186,ARM-OTHER,470,16.01.05.00,H
3187,ARM-OTHER,480,16.01.05.00,G
3188,ARM-OTHER,481,16.01.05.00,H
3189,ARM-OTHER,482,16.01.05.00,J
3190,ARM-OTHER,490,16.01.05.00,I
3191,ARM-OTHER,491,16.01.05.00,G
3192,ARM-OTHER,492,16.01.05.00,H
3193,ARM-OTHER,493,16.01.05.00,H
3194,ARM-OTHER,560,16.01.05.00,H
3195,ARM-OTHER,590,16.01.05.00,J
3196,SHOULDER-ROM,110,16.02.01.00,C
3197,SHOULDER-ROM,111,16.02.01.00,D
3198,SHOULDER-ROM,112,16.02.01.00,D
3199,SHOULDER-ROM,120,16.02.01.00,E
3200,SHOULDER-ROM,210,16.02.01.00,C
3201,SHOULDER-ROM,211,16.02.01.00,D
3202,SHOULDER-ROM,212,16.02.01.00,E
3203,SHOULDER-ROM,213,16.02.01.00,E
3204,SHOULDER-ROM,214,16.02.01.00,F
3205,SHOULDER-ROM,220,16.02.01.00,F
3206,SHOULDER-ROM,221,16.02.01.00,F
3207,SHOULDER-ROM,230,16.02.01.00,F
3208,SHOULDER-ROM,240,16.02.01.00,D
3209,SHOULDER-ROM,250,16.02.01.00,F
3210,SHOULDER-ROM,251,16.02.01.00,D
3211,SHOULDER-ROM,290,16.02.01.00,G
3212,SHOULDER-ROM,310,16.02.01.00,F
3213,SHOULDER-ROM,311,16.02.01.00,F
3214,SHOULDER-ROM,320,16.02.01.00,F
3215,SHOULDER-ROM,321,16.02.01.00,F
3216,SHOULDER-ROM,322,16.02.01.00,F
3217,SHOULDER-ROM,330,16.02.01.00,F
3218,SHOULDER-ROM,331,16.02.01.00,F
3219,SHOULDER-ROM,332,16.02.01.00,F
3220,SHOULDER-ROM,340,16.02.01.00,F
3221,SHOULDER-ROM,341,16.02.01.00,G
3222,SHOULDER-ROM,350,16.02.01.00,F
3223,SHOULDER-ROM,351,16.02.01.00,G
3224,SHOULDER-ROM,360,16.02.01.00,G
3225,SHOULDER-ROM,370,16.02.01.00,G
3226,SHOULDER-ROM,380,16.02.01.00,H
3227,SHOULDER-ROM,390,16.02.01.00,G
3228,SHOULDER-ROM,420,16.02.01.00,G
3229,SHOULDER-ROM,430,16.02.01.00,H
3230,SHOULDER-ROM,460,16.02.01.00,G
3231,SHOULDER-ROM,470,16.02.01.00,H
3232,SHOULDER-ROM,480,16.02.01.00,H
3233,SHOULDER-ROM,481,16.02.01.00,H
3234,SHOULDER-ROM,482,16.02.01.00,I
3235,SHOULDER-ROM,490,16.02.01.00,I
3236,SHOULDER-ROM,491,16.02.01.00,G
3237,SHOULDER-ROM,492,16.02.01.00,H
3238,SHOULDER-ROM,493,16.02.01.00,H
3239,SHOULDER-ROM,560,16.02.01.00,H
3240,SHOULDER-ROM,590,16.02.01.00,J
3241,SHOULDER-OTHER,110,16.02.02.00,E
3242,SHOULDER-OTHER,111,16.02.02.00,G
3243,SHOULDER-OTHER,112,16.02.02.00,H
3244,SHOULDER-OTHER,120,16.02.02.00,H
3245,SHOULDER-OTHER,210,16.02.02.00,E
3246,SHOULDER-OTHER,211,16.02.02.00,G
3247,SHOULDER-OTHER,212,16.02.02.00,F
3248,SHOULDER-OTHER,213,16.02.02.00,E
3249,SHOULDER-OTHER,214,16.02.02.00,G
3250,SHOULDER-OTHER,220,16.02.02.00,H
3251,SHOULDER-OTHER,221,16.02.02.00,G
3252,SHOULDER-OTHER,230,16.02.02.00,G
3253,SHOULDER-OTHER,240,16.02.02.00,E
3254,SHOULDER-OTHER,250,16.02.02.00,F
3255,SHOULDER-OTHER,251,16.02.02.00,F
3256,SHOULDER-OTHER,290,16.02.02.00,G
3257,SHOULDER-OTHER,310,16.02.02.00,F
3258,SHOULDER-OTHER,311,16.02.02.00,G
3259,SHOULDER-OTHER,320,16.02.02.00,H
3260,SHOULDER-OTHER,321,16.02.02.00,G
3261,SHOULDER-OTHER,322,16.02.02.00,G
3262,SHOULDER-OTHER,330,16.02.02.00,G
3263,SHOULDER-OTHER,331,16.02.02.00,F
3264,SHOULDER-OTHER,332,16.02.02.00,F
3265,SHOULDER-OTHER,340,16.02.02.00,F
3266,SHOULDER-OTHER,341,16.02.02.00,F
3267,SHOULDER-OTHER,350,16.02.02.00,G
3268,SHOULDER-OTHER,351,16.02.02.00,G
3269,SHOULDER-OTHER,360,16.02.02.00,G
3270,SHOULDER-OTHER,370,16.02.02.00,H
3271,SHOULDER-OTHER,380,16.02.02.00,H
3272,SHOULDER-OTHER,390,16.02.02.00,G
3273,SHOULDER-OTHER,420,16.02.02.00,H
3274,SHOULDER-OTHER,430,16.02.02.00,H
3275,SHOULDER-OTHER,460,16.02.02.00,G
3276,SHOULDER-OTHER,470,16.02.02.00,H
3277,SHOULDER-OTHER,480,16.02.02.00,G
3278,SHOULDER-OTHER,481,16.02.02.00,H
3279,SHOULDER-OTHER,482,16.02.02.00,J
3280,SHOULDER-OTHER,490,16.02.02.00,I
3281,SHOULDER-OTHER,491,16.02.02.00,G
3282,SHOULDER-OTHER,492,16.02.02.00,H
3283,SHOULDER-OTHER,493,16.02.02.00,H
3284,SHOULDER-OTHER,560,16.02.02.00,H
3285,SHOULDER-OTHER,590,16.02.02.00,J
3286,ELBOW-ROM,110,16.03.01.00,D
3287,ELBOW-ROM,111,16.03.01.00,F
3288,ELBOW-ROM,112,16.03.01.00,G
3289,ELBOW-ROM,120,16.03.01.00,G
3290,ELBOW-ROM,210,16.03.01.00,D
3291,ELBOW-ROM,211,16.03.01.00,F
3292,ELBOW-ROM,212,16.03.01.00,E
3293,ELBOW-ROM,213,16.03.01.00,E
3294,ELBOW-ROM,214,16.03.01.00,F
3295,ELBOW-ROM,220,16.03.01.00,G
3296,ELBOW-ROM,221,16.03.01.00,G
3297,ELBOW-ROM,230,16.03.01.00,F
3298,ELBOW-ROM,240,16.03.01.00,E
3299,ELBOW-ROM,250,16.03.01.00,G
3300,ELBOW-ROM,251,16.03.01.00,F
3301,ELBOW-ROM,290,16.03.01.00,G
3302,ELBOW-ROM,310,16.03.01.00,F
3303,ELBOW-ROM,311,16.03.01.00,G
3304,ELBOW-ROM,320,16.03.01.00,H
3305,ELBOW-ROM,321,16.03.01.00,G
3306,ELBOW-ROM,322,16.03.01.00,G
3307,ELBOW-ROM,330,16.03.01.00,G
3308,ELBOW-ROM,331,16.03.01.00,F
3309,ELBOW-ROM,332,16.03.01.00,F
3310,ELBOW-ROM,340,16.03.01.00,G
3311,ELBOW-ROM,341,16.03.01.00,G
3312,ELBOW-ROM,350,16.03.01.00,H
3313,ELBOW-ROM,351,16.03.01.00,H
3314,ELBOW-ROM,360,16.03.01.00,G
3315,ELBOW-ROM,370,16.03.01.00,I
3316,ELBOW-ROM,380,16.03.01.00,I
3317,ELBOW-ROM,390,16.03.01.00,G
3318,ELBOW-ROM,420,16.03.01.00,H
3319,ELBOW-ROM,430,16.03.01.00,I
3320,ELBOW-ROM,460,16.03.01.00,G
3321,ELBOW-ROM,470,16.03.01.00,I
3322,ELBOW-ROM,480,16.03.01.00,H
3323,ELBOW-ROM,481,16.03.01.00,I
3324,ELBOW-ROM,482,16.03.01.00,J
3325,ELBOW-ROM,490,16.03.01.00,I
3326,ELBOW-ROM,491,16.03.01.00,G
3327,ELBOW-ROM,492,16.03.01.00,H
3328,ELBOW-ROM,493,16.03.01.00,H
3329,ELBOW-ROM,560,16.03.01.00,H
3330,ELBOW-ROM,590,16.03.01.00,J
3331,ELBOW-OTHER,110,16.03.02.00,E
3332,ELBOW-OTHER,111,16.03.02.00,G
3333,ELBOW-OTHER,112,16.03.02.00,H
3334,ELBOW-OTHER,120,16.03.02.00,H
3335,ELBOW-OTHER,210,16.03.02.00,E
3336,ELBOW-OTHER,211,16.03.02.00,G
3337,ELBOW-OTHER,212,16.03.02.00,F
3338,ELBOW-OTHER,213,16.03.02.00,E
3339,ELBOW-OTHER,214,16.03.02.00,G
3340,ELBOW-OTHER,220,16.03.02.00,H
3341,ELBOW-OTHER,221,16.03.02.00,G
3342,ELBOW-OTHER,230,16.03.02.00,G
3343,ELBOW-OTHER,240,16.03.02.00,E
3344,ELBOW-OTHER,250,16.03.02.00,F
3345,ELBOW-OTHER,251,16.03.02.00,F
